Ensembl_ID	Gene_symbol	baseMean	padj_lrt	sig_lrt	n_baseline_sig	baseline_dirs	first_stage_diff	baseline_hits	n_strata_sig	strata_dirs	strata_hits	class
ENSG00000237651	C2orf74	44.61674693161856	0.8127174248033585	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100739	BDKRB1	8.315376584340099	0.8131784585159232	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000119707	RBM25	1900.4269183298402	0.8131784585159232	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000221829	FANCG	98.16460882669837	0.8131784585159232	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000145029	NICN1	269.054239779015	0.8135547191335125	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000203727	SAMD5	340.97794055460906	0.8135547191335125	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000062194	GPBP1	1241.8702065093712	0.8135906259830008	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000161996	WDR90	178.47288178210468	0.8136688900398796	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000151287	TEX30	377.5145784229694	0.8136705621838375	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000155304	HSPA13	322.8402998188067	0.8141628314510493	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000179841	AKAP5	115.10392337035594	0.8141846047149727	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000142166	IFNAR1	1992.2175972396776	0.8142314798157982	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164168	TMEM184C	774.3005283928277	0.8142314798157982	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000070269	TMEM260	405.020430662075	0.8143668237189873	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000107242	PIP5K1B	12.997210189187115	0.8143668237189873	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000242028	HYPK	204.85891270423704	0.8147445241670094	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100852	ARHGAP5	1815.0636551957907	0.8152150385006288	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000168288	MMADHC	1714.838924646493	0.8152150385006288	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000132005	RFX1	80.36899147419372	0.8159867703301447	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000110422	HIPK3	1616.6131103503842	0.8163018064462256	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000186162	CIDECP1	82.65963076093948	0.8163223850060938	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139668	WDFY2	321.23216955939887	0.8163663590808266	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136161	RCBTB2	284.68626019382856	0.8167419939326472	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000141084	RANBP10	944.8738514327827	0.8167419939326472	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000168781	PPIP5K1	286.97426309674097	0.8168782613946419	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000196092	PAX5	26.93612917744339	0.8170431209293894	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000185090	MANEAL	143.68020663079176	0.817283381364569	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000214194	SMIM30	334.3398869524643	0.8173889840292549	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000204172	AGAP9	606.4130248635154	0.8175516272469392	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000232859	LYRM9	126.62062103858929	0.8180875728361063	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169174	PCSK9	627.9546010114722	0.8183764841787078	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000109107	ALDOC	1707.3932795687722	0.818546128600437	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166233	ARIH1	1010.006316444521	0.8185578635472779	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000248099	INSL3	3.514423707536601	0.8185748454869853	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000188385	JAKMIP3	9.262009272673385	0.8187264581923934	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143224	PPOX	165.2523527832887	0.8188443321316345	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000083544	TDRD3	339.92869068825536	0.8189615072836474	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000120675	DNAJC15	686.7923039056822	0.8189615072836474	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166167	BTRC	420.1893038387823	0.8189615072836474	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198133	TMEM229B	69.1106399360839	0.8189615072836474	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000244687	UBE2V1	469.7168052887859	0.8189615072836474	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000103194	USP10	797.7274419884553	0.8192789267249643	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000071243	ING3	187.12306267353605	0.8193543514925279	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000073605	GSDMB	1042.6196765211077	0.8193543514925279	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000120262	CCDC170	58.85961292639544	0.8194435684166249	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000153832	FBXO36	54.99790604942088	0.819633671561548	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000083635	NUFIP1	91.22715116938346	0.819869072754587	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000156508	EEF1A1	84541.03263035943	0.8199571771787312	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100802	C14orf93	94.80442892289088	0.8199760070589918	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000068878	PSME4	1873.7409736073348	0.8200732232068816	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000242441	GTF2A1L	4.1478342960721095	0.8200732232068816	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000008083	JARID2	182.15013356856372	0.8201303769566675	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000029363	BCLAF1	1839.4793722297272	0.8201898581499943	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000153944	MSI2	531.8324118672786	0.8201898581499943	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000124610	H1-1	17.539863928943316	0.8204412914832365	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000174697	LEP	8.549802411356763	0.8204412914832365	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000162302	RPS6KA4	166.13919132843282	0.8207477787881252	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101888	NXT2	143.90306801085563	0.8215066484575433	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166479	TMX3	870.3728643965502	0.8218130149485854	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000008086	CDKL5	146.92494571581653	0.8221176605906567	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000159658	EFCAB14	1719.845684508028	0.8221893182382991	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000141750	STAC2	10.13469664083366	0.8228762050523666	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000147894	C9orf72	359.9327957822639	0.8228762050523666	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100038	TOP3B	238.71831530482493	0.8229058238156794	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000204179	PTPN20	27.170518068792877	0.8232390673142395	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000148123	PLPPR1	136.55332435743045	0.8238766683715227	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139842	CUL4A	1190.6945429481457	0.8245057259272605	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164086	DUSP7	110.73791648417648	0.8245057259272605	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197565	COL4A6	33.213862145537504	0.8245304715766517	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000258405	ZNF578	20.3899676656305	0.824530863479669	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000106344	RBM28	762.2947052326807	0.824819051137099	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000009830	POMT2	261.2839986787462	0.8250686599851071	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000078674	PCM1	2456.9871316453828	0.8260333163502798	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136250	AOAH	256.45403213477397	0.8263259615391305	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169062	UPF3A	370.6467885622135	0.8263441140129	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000112584	FAM120B	532.276714741606	0.8275093756075994	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000090857	PDPR	715.9137839134021	0.8275502365479367	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000125846	ZNF133	236.57361576391799	0.8275502365479367	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000177663	IL17RA	395.59005177124016	0.8280344762325039	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000183273	CCDC60	5.660773979685669	0.8282093874763681	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100060	MFNG	137.40976751070716	0.8282724346500635	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000115282	TTC31	1082.4440683933583	0.8285117001292442	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000182552	RWDD4	227.50507095768205	0.8289834288972453	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000135763	URB2	114.05815812231924	0.829945776952948	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000196132	MYT1	2.0803831679875446	0.8302409398479421	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000071205	ARHGAP10	325.8061319916795	0.830868237711749	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000148158	SNX30	550.1651829783283	0.830868237711749	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000116977	LGALS8	1647.2744876112367	0.8317629728239014	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198743	SLC5A3	706.5777151938191	0.8317629728239014	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164011	ZNF691	195.9646956415353	0.8319830286755149	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000052723	SIKE1	647.1676808211906	0.8322015205730622	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000133302	SLF1	123.09928189200622	0.8322635867090529	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000189157	FAM47E	1164.1320997120574	0.8322635867090529	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000120498	TEX11	3.628011006278603	0.8323756774037375	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000142192	APP	6324.881316064996	0.8333014190467829	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100911	PSME2	2020.693261747341	0.8337335731703106	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000266173	STRADA	157.114013372378	0.8337335731703106	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000146151	HMGCLL1	30.84569721225328	0.834228451457025	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000186088	GSAP	1116.895616755554	0.834228451457025	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000003509	NDUFAF7	309.1274462750556	0.8344005596745304	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164187	LMBRD2	853.7812608503457	0.8346493261341369	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000124256	ZBP1	42.762997463888134	0.8346594489457722	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000087338	GMCL1	309.36613551101647	0.8348064771194448	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000113240	CLK4	808.8420797680728	0.8348399575357063	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101213	PTK6	102.95999245603505	0.8355321530652097	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000204195	AWAT1	2.3821412424319903	0.8359278782508651	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000134115	CNTN6	2.7259514469388986	0.8364152080866238	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100902	PSMA6	556.2200897137501	0.8364239432934362	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130758	MAP3K10	58.572563246419314	0.8367605190970241	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137842	TMEM62	287.44962902929	0.8367605190970241	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130254	SAFB2	640.2014510302828	0.8368955764709832	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000122783	CYREN	281.06881897072395	0.8371263114438033	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139428	MMAB	1745.6810428949666	0.8374500265583686	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105819	PMPCB	1332.9379125672765	0.8375275983025552	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000142330	CAPN10	130.715312686015	0.8375275983025552	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000151006	PRSS53	132.5411318382012	0.8375275983025552	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130158	DOCK6	399.2435950851398	0.8375556290539363	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101474	APMAP	4284.346453839533	0.8375849773608749	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000111450	STX2	321.3362461055001	0.8380230694611991	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163528	CHCHD4	189.31851013219884	0.838181790255902	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000183513	COA5	503.24299338493796	0.838181790255902	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187266	EPOR	109.72720995526564	0.8383800808209253	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000151650	VENTX	26.381413191691138	0.8385018842815236	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000004838	ZMYND10	21.003708377644838	0.8387735817798435	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000107807	TLX1	26.92342269428197	0.8387735817798435	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000172466	ZNF24	1606.4183054952919	0.8387735817798435	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139323	POC1B	323.6047816586394	0.8388775442881581	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000131095	GFAP	16.701436896510824	0.8389566844544775	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000005238	ATOSB	192.6408054023991	0.8391460887357648	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139998	RAB15	287.72431036347245	0.8391686054636587	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000104320	NBN	814.3294915890285	0.8395296997391772	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000104059	ENTREP2	6.564506732724457	0.839580018690363	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000111199	TRPV4	235.12606795248306	0.8399088104375041	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000121335	PRB2	39.96732720337546	0.8399865928645806	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000067596	DHX8	659.9843445304576	0.8403846892917821	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197976	AKAP17A	515.6962459318834	0.8406383477229276	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166200	COPS2	921.1174524506005	0.8408483338469569	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000104419	NDRG1	1296.3391229855772	0.8408709828367663	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000142347	MYO1F	298.41868261776517	0.8408709828367663	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198561	CTNND1	4264.683433033253	0.8408709828367663	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000131873	CHSY1	291.3506177905056	0.8409965103116397	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000141873	SLC39A3	102.96286054289641	0.8409965103116397	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000085433	WDR47	116.60247806889369	0.841004339857499	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000177710	SLC35G5	5.795992617582594	0.841004339857499	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000119227	PIGZ	57.65361475835682	0.8410619955635216	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000115808	STRN	529.9298145059088	0.8414593971288272	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000133119	RFC3	106.97105001828632	0.8418308682303044	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000151491	EPS8	1141.563822166107	0.84188689510501	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000114054	PCCB	2938.0038826830046	0.8419687891723011	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000159625	DRC7	6.13381595730077	0.8420947439123417	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000113812	ACTR8	263.21656841067846	0.8421039685779997	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000116525	TRIM62	49.44326476570818	0.8423040329500477	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000110171	TRIM3	134.03144108758946	0.842753276473102	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000144909	OSBPL11	517.8057084377303	0.8429395304787816	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000149313	AASDHPPT	642.6568323823631	0.8435061579677807	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000128203	ASPHD2	9.691176387423328	0.8438701897975933	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137486	ARRB1	299.4892192599119	0.8441210208642422	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000120539	MASTL	145.15599684875664	0.8443396569597391	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000180953	ST20	58.87915356616993	0.8443396569597391	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000144395	CCDC150	297.4067226708825	0.8445161961180142	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000113749	HRH2	7.328427008495003	0.8446270898148138	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000083896	YTHDC1	907.6867100463558	0.8454163516596661	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000109118	PHF12	490.27298881454425	0.8454163516596661	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000204311	PJVK	67.18181980735139	0.8456602214573095	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000162367	TAL1	72.3201082796522	0.8459171317088096	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000179774	ATOH7	17.384441112861392	0.8459171317088096	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000243478	AOX2P	19.10320341740388	0.8463085084487902	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000134452	FBH1	787.5622053513719	0.8468955392944242	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166432	ZMAT1	575.3665362293416	0.8468955392944242	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000145740	SLC30A5	719.5030927623989	0.8469009108705408	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000141556	TBCD	725.4036875386633	0.8470680801441955	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000206418	RAB12	548.6689340156917	0.8471816728453684	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000110328	GALNT18	249.47040226978655	0.8472129599104503	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000117395	EBNA1BP2	1074.743431488499	0.8472129599104503	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198909	MAP3K3	379.55611894587463	0.8474413047694864	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000145388	METTL14	676.1562052569058	0.8481547897041082	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000160838	LRRC71	3.5355596038021218	0.8481547897041082	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000062038	CDH3	11.77944011710758	0.8482402357945373	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136870	ZNF189	480.01695618117327	0.8482402357945373	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000112218	GPR63	17.763404986003597	0.8485431540031397	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000174227	PIGG	501.13321807914787	0.8487181201284143	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000023318	ERP44	1619.089966016569	0.849864880867046	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000061794	MRPS35	1109.6337235801977	0.849864880867046	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187601	MAGEH1	240.4227590006121	0.849864880867046	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198865	CCDC152	679.5044531402854	0.8503310919099037	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000186943	OR13C8	1.2237778808332347	0.8506762512186486	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000148482	SLC39A12	2.066185031563891	0.8507154833465896	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197774	EME2	123.49321139698606	0.8507154833465896	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000014641	MDH1	2742.813761794135	0.850802853358264	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136449	MYCBPAP	49.38217361785062	0.8513046830451	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137948	BRDT	9.703757347209159	0.8513046830451	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000174953	DHX36	746.5522895118787	0.8513046830451	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000257727	CNPY2	402.74881970516367	0.851450226417048	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000181744	DIPK2A	294.5360169219332	0.8517582684523476	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000188305	PEAK3	8.297315023864776	0.8517582684523476	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000065600	PACC1	56.81361106293999	0.8520071691492687	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000138336	TET1	112.13605058847465	0.8520071691492687	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197728	RPS26	1427.3747925007817	0.8522452253174925	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000127511	SIN3B	355.45263070064186	0.8537683924422104	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000126261	UBA2	717.7384500022675	0.8552043513508072	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000176142	TMEM39A	489.27510477832976	0.8552239125860034	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000157017	GHRL	26.991823607446705	0.8553868294923315	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000178033	CALHM5	58.33089995845315	0.8553868294923315	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000167778	SPRYD3	330.32061107125196	0.8554144780056082	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000256977	LIMS3	3.5055721207374915	0.8555500085176388	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000150316	CWC15	689.2702976018735	0.8557737640002105	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000196511	TPK1	141.39401372033348	0.8562496513832372	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000214102	WEE2	8.994358978795011	0.8572221528302366	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000127578	WFIKKN1	11.366915133670652	0.8574026565501629	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000102710	SUPT20H	532.7951553425255	0.8583802938381299	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000099326	MZF1	193.49308169296134	0.8584478954246685	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000213366	GSTM2	368.20201342049523	0.8584478954246685	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166507	NDST2	112.85572754710812	0.858736571529622	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163257	DCAF16	294.5549601411245	0.8587588263490349	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100288	CHKB	177.8909533938984	0.8592047163776201	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000171060	C8orf74	3.067900012004514	0.8592047163776201	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137177	KIF13A	1028.6910451440515	0.8592585199479452	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164398	ACSL6	169.83992002881328	0.8592585199479452	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000135720	DYNC1LI2	1491.975175206179	0.859854974293949	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000066654	THUMPD1	741.1143758102687	0.8598916277882952	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136925	TSTD2	494.32580376021554	0.8600615389794474	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198315	ZKSCAN8	655.9091335987421	0.8600615389794474	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000159055	MIS18A	59.57566715374751	0.860071048284318	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000147854	UHRF2	630.0888481848143	0.8604408371221601	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101391	CDK5RAP1	350.4040384013138	0.8606447546702962	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000179256	SMCO3	43.102435360354335	0.8607263683972941	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165309	ARMC3	9.995988187505471	0.8612171079351685	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000148187	MRRF	437.9087443944242	0.8618617518614243	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
